customerID,tenure,MonthlyCharges,TotalCharges,Churn
5915-DGNVC,49,71.80,3472.05,No
8050-DVOJX,49,81.35,4060.90,No
8610-WFCJF,49,95.60,4783.50,Yes
6172-FECYY,49,84.50,4254.85,Yes
9782-LGXMC,49,61.75,3024.15,No
0419-YAAPX,49,85.30,4297.95,No
3190-XFANI,49,100.60,5069.65,Yes
7696-AMHOD,49,78.00,3824.20,No
0048-PIHNL,49,20.45,900.90,No
3545-CNWRG,49,98.35,4889.20,No
6898-RBTLU,49,79.30,3902.45,No
3452-SRFEG,49,74.60,3720.35,No
9588-YRFHY,49,19.90,1022.60,No
1264-FUHCX,49,56.30,2780.60,No
1862-QRWPE,48,20.65,1057.00,No
4091-TVOCN,48,78.75,3682.45,No
6583-SZVGP,48,108.10,5067.45,No
1996-DBMUS,48,70.65,3545.05,No
0447-BEMNG,48,45.30,2145.00,Yes
2324-AALNO,48,24.55,1203.95,No
6425-JWTDV,48,19.25,855.10,No
6891-JPYFF,48,105.25,4997.50,No
1661-CZBAU,48,70.95,3629.20,No
7130-YXBRO,48,111.45,5315.10,No
9432-RUVSL,48,102.50,4904.25,No
7560-QRBXH,48,19.95,936.70,No
5939-SXWHM,48,26.30,1245.05,No
5327-CNLUQ,48,96.90,4473.45,No
1899-VXWXM,48,106.10,5082.80,Yes
1371-OJCEK,48,24.35,1133.70,No
7064-FRRSW,48,99.00,4744.35,No
2038-LLMLM,48,103.85,4946.05,No
6661-EIPZC,48,29.50,1423.05,No
6177-PEVRA,48,55.50,2627.35,No
4800-CZMPC,48,103.25,5037.55,Yes
8552-OBVRU,48,104.50,5068.05,No
0234-TEVTT,48,45.00,2196.30,No
2573-GYRUU,48,91.05,4370.75,No
2230-XTUWL,48,19.55,883.35,No
4361-FEBGN,48,20.15,982.95,No
8869-TORSS,48,60.35,2896.40,Yes
9114-AAFQH,48,65.65,3094.65,No
8550-XSXUQ,48,70.55,3420.50,No
0253-ZTEOB,48,79.65,3870.30,No
6137-MFAJN,48,44.80,2104.55,No
2669-OIDSD,48,100.05,4834.00,No
6339-RZCBJ,48,78.90,3771.50,No
2332-TODQS,48,25.05,1171.50,No
7716-YTYHG,48,82.05,4029.95,Yes
5176-LDKUH,48,75.15,3772.65,No
6821-JPCDC,48,97.05,4692.95,No
0667-NSRGI,48,69.55,3435.60,No
6941-KXRRV,48,58.95,2789.70,No
5825-XJOCM,48,64.40,3035.35,No
2302-ANTDP,48,117.45,5438.90,Yes
9758-MFWGD,48,29.90,1388.75,No
3034-ZBEQN,48,34.70,1604.50,Yes
4724-WXVWF,48,95.40,4445.30,No
5118-MUEYH,48,105.10,5083.55,No
8859-YSTWS,48,19.95,1004.50,No
7601-DHFWZ,48,24.00,1183.05,No
9251-AWQGT,48,20.00,935.90,No
1116-FRYVH,48,39.40,1978.65,No
8099-MZPUJ,48,111.80,5443.65,No
0442-TDYUO,48,20.05,1036.00,No
7445-WMRBW,48,73.85,3581.40,No
7033-CLAMM,48,20.20,1027.25,No
5696-JVVQY,48,70.10,3238.40,No
8822-KNBHV,48,83.45,3887.85,No
4779-ZGICK,48,23.55,1173.35,No
9412-ARGBX,48,95.50,4627.85,Yes
4342-HFXWS,48,69.70,3023.65,No
9916-AYHTC,48,19.85,916.00,No
0657-DOGUM,48,60.60,2985.25,No
1545-ACTAS,48,99.70,4977.20,No
5306-BVTKJ,48,55.80,2651.20,No
9013-AQORL,48,45.55,2108.35,No
6394-MFYNG,48,107.40,5121.30,Yes
6467-CHFZW,47,99.35,4749.15,Yes
0434-CSFON,47,100.50,4707.10,No
8627-ZYGSZ,47,78.90,3650.35,No
0945-TSONX,47,85.30,4107.25,No
5176-LMJXE,47,20.55,945.70,No
7025-WCBNE,47,59.60,2754.00,No
9620-QJREV,47,20.55,1013.05,No
9978-HYCIN,47,84.95,4018.05,No
4381-MHQDC,47,65.00,2879.90,No
7975-TZMLR,47,103.10,4889.30,No
6732-FZUGP,47,94.90,4615.25,No
9646-NMHXE,47,19.65,973.10,No
3452-ABWRL,47,86.05,3865.60,No
5232-NXPAY,47,74.45,3510.30,No
0178-SZBHO,47,87.20,4017.45,No
5529-GIBVH,47,20.15,1046.20,No
6599-RCLCJ,47,109.55,5124.55,Yes
5014-WUQMG,47,96.10,4391.45,No
1171-TYKUR,47,25.40,1139.20,No
6961-MJKBO,47,20.45,943.00,No
3537-RYBHH,47,67.45,3252.00,No
3946-JEWRQ,47,95.20,4563.00,No
4566-GOLUK,47,107.35,5118.95,Yes
6845-RGTYS,47,98.75,4533.70,Yes
6173-ITPWD,47,83.35,4065.00,Yes
9079-LWTFD,47,100.75,4669.20,No
5499-ECUTN,47,66.05,3021.45,No
9308-ANMVE,47,55.30,2654.05,No
5968-HYJRZ,47,24.55,1160.45,No
5630-IXDXV,47,106.35,4849.10,No
9081-WWXKP,47,20.25,873.40,No
3547-LQRIK,47,26.90,1250.85,No
2195-ZRVAX,47,85.30,4045.65,Yes
7771-CFQRQ,47,63.80,3007.25,No
1732-VHUBQ,47,70.55,3309.25,Yes
9224-VTYID,47,90.50,4318.35,No
2452-SNHFZ,47,75.45,3545.10,No
8902-ZEOVF,47,20.05,951.55,No
4837-PZTIC,47,41.90,1875.25,No
2558-BUOZZ,47,94.80,4535.85,No
3209-ZPKFI,47,54.25,2538.20,No
4742-TXUEX,47,19.30,890.50,No
0840-DCNZE,47,86.95,4138.90,No
8938-UMKPI,47,106.40,5127.95,Yes
3079-BCHLN,47,19.90,942.95,No
9746-MDMBK,47,113.45,5317.80,No
8313-AFGBW,47,73.60,3522.65,No
3557-HTYWR,47,74.05,3496.30,No
9633-DENPU,47,58.60,2723.40,No
6686-YPGHK,47,85.50,4042.30,Yes
4128-ETESU,47,99.70,4747.20,No
0643-OKLRP,47,80.35,3825.85,Yes
4565-EVZMJ,47,58.90,2813.05,No
2888-ADFAO,47,21.30,1041.80,No
0932-YIXYU,47,20.25,1029.80,No
8571-ZCMCX,47,60.00,2768.65,No
5093-FEGLU,47,19.65,921.55,No
1709-EJDOX,47,19.75,948.90,No
7248-VZQLC,47,85.20,3969.35,Yes
7634-HLQJR,47,20.05,1016.70,No
1095-JUDTC,47,95.05,4504.55,Yes
3154-CFSZG,47,90.05,4137.20,No
4789-KWMXN,47,110.85,5275.80,Yes
1929-ZCBHE,47,40.30,1794.80,No
3384-CTMSF,47,104.10,5135.15,No
8634-MPHTR,47,100.05,4871.05,Yes
6810-VCAEX,47,39.65,1798.65,No
2750-BJLSB,47,103.70,4730.60,No
6572-ADKRS,46,74.80,3548.30,No
6416-JNVRK,46,55.65,2688.85,No
2796-NNUFI,46,19.95,927.10,No
2379-GYFLQ,46,94.90,4422.95,No
4163-NCJAK,46,24.45,1066.15,No
5512-IDZEI,46,24.90,1174.80,No
2001-MCUUW,46,108.65,4903.20,No
9931-KGHOA,46,55.00,2473.95,No
5575-TPIZQ,46,89.15,4245.55,No
0691-IFBQW,46,110.00,4874.80,Yes
3174-AKMAS,46,64.20,3009.50,No
1751-NCDLI,46,98.85,4564.90,No
2933-XEUJM,46,79.20,3593.80,No
4187-CINZD,46,95.25,4424.20,Yes
4538-WNTMJ,46,24.95,1165.90,No
9798-OPFEM,46,21.10,937.10,No
2927-QRRQV,46,94.65,4312.50,No
2361-UPSND,46,70.60,3231.05,No
4829-AUOAX,46,96.05,4399.50,Yes
0386-CWRGM,46,19.40,967.85,No
5296-BFCYD,46,20.10,936.85,No
9281-PKKZE,46,43.95,2007.85,No
3764-MNMOI,46,19.20,908.15,No
5619-PTMIK,46,53.10,2459.80,No
0842-IWYCP,46,44.95,2168.90,No
9805-FILKB,46,20.20,845.60,No
2014-MKGMH,46,101.10,4674.40,No
5970-GHJAW,46,19.95,862.40,No
3450-WXOAT,46,45.20,2065.15,No
7641-EUYET,46,100.70,4541.20,Yes
8178-EYZUO,46,93.70,4154.80,Yes
9674-EHPPG,46,40.40,1842.70,No
5468-BPMMO,46,19.60,851.20,No
3572-UOLYZ,46,84.80,3958.85,No
5310-NOOVA,46,19.95,907.05,No
1322-AGOQM,46,30.30,1380.10,Yes
5751-USDBL,46,81.00,3846.35,No
1370-GGAWX,46,94.15,4408.45,No
7047-FWEYA,46,103.15,4594.65,No
2165-VOEGB,46,105.20,4822.85,Yes
4433-JCGCG,46,101.00,4680.05,Yes
6961-VCPMC,46,80.40,3605.20,Yes
6174-NRBTZ,46,30.75,1489.30,No
0206-OYVOC,46,19.25,864.20,No
7128-GGCNO,46,72.80,3249.40,No
5862-BRIXZ,46,60.75,2893.40,No
6199-IWKGC,46,100.25,4753.85,No
9975-GPKZU,46,19.75,856.50,No
8818-DOPVL,46,104.45,4863.85,No
7576-JMYWV,46,110.20,4972.10,No
8671-KKKOS,46,45.55,2062.15,No
8741-LQOBK,46,35.05,1620.25,No
0345-XMMUG,46,108.90,4854.30,No
6119-SPUDB,46,38.25,1755.35,No
8631-WUXGY,46,99.80,4391.25,No
4501-UYKBC,46,69.10,3255.35,No
6374-AFWOX,46,65.65,3047.15,No
2725-IWWBA,46,56.90,2560.10,No
0756-MPZRL,46,33.70,1537.85,No
8910-ICHIU,46,95.65,4664.20,No
7432-FFVAR,46,90.95,4236.60,No
1707-HABPF,46,91.30,4126.35,No
7253-UVNDW,46,54.35,2460.15,Yes
7502-BNYGS,46,69.10,3168.00,No
0506-YLVKJ,46,20.20,917.45,No
4785-QRJHC,46,59.90,2816.65,Yes
0239-OXEXL,46,84.25,3847.60,No
3190-ITQXP,46,20.25,890.35,No
6769-DYBQN,46,85.00,3969.40,Yes
7356-IWLFW,46,80.00,3769.70,No
6603-QWSPR,46,104.40,4904.20,No
0572-ZJKLT,46,99.65,4630.20,No
6762-NSODU,46,19.40,958.15,No
2068-WWXQZ,46,20.05,902.00,No
7795-CFOCW,45,42.30,1840.75,No
3887-PBQAO,45,25.90,1216.60,No
1950-KSVVJ,45,113.30,5032.25,No
7838-LAZFO,45,78.80,3597.50,No
2826-UWHIS,45,81.40,3775.85,No
6439-GTPCA,45,87.25,3941.70,Yes
4713-ZBURT,45,99.70,4634.35,No
7460-ITWWP,45,86.10,3861.45,No
8292-ITGYJ,45,24.65,1138.80,No
9408-HRXRK,45,105.15,4730.90,No
0723-VSOBE,45,34.20,1596.60,No
3230-IUALN,45,81.00,3533.60,No
8999-YPYBV,45,84.35,3858.05,No
4652-ODEVH,45,24.45,1088.25,No
9495-SKLKD,45,95.95,4456.65,No
0481-SUMCB,45,102.15,4735.35,No
9659-QEQSY,45,115.65,5125.50,No
8345-MVDYC,45,81.65,3618.70,No
2959-EEXWB,45,50.90,2333.85,No
6959-GQEGV,45,75.95,3273.80,No
2208-MPXIO,45,20.00,886.40,No
0607-MVMGC,45,78.75,3600.65,No
1216-BGTSP,45,108.45,4964.70,No
7607-QKKTJ,45,95.00,4368.85,No
5242-UOWHD,45,20.35,929.20,No
6619-RPLQZ,45,20.85,892.15,No
0022-TCJCI,45,62.70,2791.50,Yes
8868-GAGIO,45,84.55,3713.95,No
7284-ZZLOH,45,53.30,2296.25,No
6568-POCUI,45,95.20,4285.80,No
7925-PNRGI,45,81.30,3541.10,No
5382-TEMLV,45,50.90,2298.55,No
7446-KQISO,45,109.75,4900.65,No
1768-HNVGJ,45,70.05,3062.45,No
6480-YAGIY,45,112.20,5031.85,No
3572-UUHRS,45,18.85,867.30,No
1506-YJTYT,45,73.85,3371.00,No
2192-OZITF,45,73.55,3349.10,No
3284-SVCRO,45,25.50,1121.05,No
0853-NWIFK,45,100.30,4483.95,No
1608-GMEWB,45,93.90,4200.25,No
3932-IJWDZ,45,103.65,4747.85,No
4584-LBNMK,45,24.70,1174.35,No
3898-GUYTS,45,97.05,4385.05,No
3705-PSNGL,45,20.40,930.45,Yes
9233-PSYHO,45,100.15,4459.80,No
6233-HXJMX,45,89.30,4192.15,No
1833-TCXKK,45,107.75,4882.80,No
7856-GANIL,45,98.70,4525.80,No
1716-LSAMB,45,54.65,2553.70,No
9670-BPNXF,45,62.55,2796.45,No
4475-NVTLU,45,19.20,903.70,No
7881-INRLC,45,100.85,4740.00,Yes
7779-ORAEL,45,75.15,3480.35,No
0824-VWDPO,45,96.75,4442.75,No
2869-ADAWR,45,89.30,4016.85,Yes
1094-BKOSX,45,51.00,2264.50,No
6813-GZQCG,45,24.65,1171.30,No
7605-SNLQG,45,50.25,2221.55,No
6563-VNPMN,45,85.70,3778.10,No
5906-CVLHP,45,54.15,2319.80,Yes
9142-KZXOP,44,68.85,2958.95,No
8782-LKFPK,44,90.40,4063.00,No
3935-TBRZZ,44,25.70,1110.50,No
8896-RAZCR,44,19.90,868.10,No
6689-VRRTK,44,109.80,4860.35,No
4625-LAMOB,44,20.40,905.55,No
8919-FYFQZ,44,30.35,1359.70,Yes
6896-SRVYQ,44,73.85,3122.40,No
6281-FKEWS,44,49.05,2265.00,No
0134-XWXCE,44,74.85,3268.05,No
2348-KCJLT,44,61.50,2722.20,No
0129-QMPDR,44,20.50,865.05,No
4720-VSTSI,44,84.80,3862.55,Yes
3378-AJRAO,44,24.85,1013.60,No
9168-INPSZ,44,104.15,4495.65,No
9067-SQTNS,44,20.60,926.00,No
1051-EQPZR,44,19.60,780.25,No
5857-TYBCJ,44,89.20,4040.20,No
9391-DXGGG,44,89.15,3990.75,No
2122-SZZZD,44,19.50,835.50,No
4682-BLBUC,44,70.95,3250.45,No
6738-ISCBM,44,54.00,2440.25,No
2587-EKXTS,44,111.50,4915.15,No
9209-NWPGU,44,65.40,2774.55,No
0440-QEXBZ,44,50.15,2139.10,No
4385-ZKVNW,44,54.90,2549.10,No
9688-YGXVR,44,88.15,3973.20,No
1269-FOYWN,44,20.00,860.85,No
0723-FDLAY,44,85.25,3704.15,No
8627-EHGIP,44,53.95,2375.40,Yes
4393-RYCRE,44,106.05,4510.80,No
1394-SUIUH,44,85.15,3670.50,No
7191-ADRGF,44,54.30,2390.45,No
5980-NOPLP,44,96.10,4364.10,Yes
5583-EJXRD,44,54.05,2375.20,No
6345-ULYRW,44,88.40,3912.90,Yes
9127-QRZMH,44,59.85,2603.95,No
2270-CHBFN,44,95.10,4060.55,No
1121-QSIVB,44,77.55,3471.10,No
8679-LZBMD,44,90.65,3974.15,No
2428-HYUNX,44,19.35,847.25,No
3410-MHHUM,44,94.40,4295.35,No
6981-TDRFT,44,54.30,2317.10,No
6725-TPKJO,44,20.05,845.25,No
2578-JQPHZ,44,100.10,4378.35,No
0943-ZQPXH,44,92.95,4122.90,No
8761-NSOBC,44,100.55,4398.15,Yes
6103-QCKFX,44,56.25,2419.55,No
2408-PSJVE,44,61.90,2924.05,No
7242-EDTYC,44,19.55,819.95,No
7398-LXGYX,44,84.80,3626.35,No
8012-SOUDQ,43,90.25,3838.75,No
8597-CWYHH,43,94.35,3921.30,No
5712-AHQNN,43,91.65,3954.10,No
7799-LGRDP,43,25.70,1188.20,No
7654-YWJUF,43,84.25,3539.25,No
7100-FQPRV,43,71.90,3173.35,No
1557-EMYVT,43,115.05,4895.10,No
6680-NENYN,43,104.60,4759.85,Yes
7156-MXBJE,43,85.10,3662.25,No
5099-BAILX,43,110.75,4687.90,Yes
4580-TMHJU,43,56.15,2499.30,Yes
5318-YKDPV,43,79.15,3566.60,No
3524-WQDSG,43,99.30,4209.95,No
5461-QKNTN,43,94.30,3953.15,No
6682-VCIXC,43,51.25,2151.60,No
5977-CKHON,43,92.55,4039.00,No
6718-BDGHG,43,64.85,2908.20,No
5129-HHMZC,43,86.45,3574.50,No
8100-HZZLJ,43,63.95,2737.05,No
6179-GJPSO,43,108.15,4600.70,Yes
9154-QDGTH,43,104.30,4451.85,No
1247-QBVSH,43,50.20,2169.40,No
3503-TYDAY,43,80.45,3398.90,No
2351-BKRZW,43,75.20,3254.35,No
4760-THGOT,43,94.10,4107.30,No
1985-MBRYP,43,19.65,779.25,No
8234-GSZYK,43,26.45,1110.05,No
9619-GSATL,43,55.45,2444.25,No
5056-FIMPT,43,106.00,4532.30,No
6397-JNZZG,43,55.55,2342.20,Yes
7730-IUTDZ,43,75.20,3198.60,Yes
5019-GQVCR,43,84.85,3645.60,No
2842-BCQGE,43,75.35,3161.40,No
6968-URWQU,43,56.35,2391.15,No
7868-BGSZA,43,80.20,3581.60,No
8374-XGEJJ,43,101.00,4388.40,Yes
3441-CGZJH,43,60.40,2640.55,No
2716-GFZOR,43,86.10,3551.65,No
9360-AHGNL,43,109.55,4830.25,Yes
3397-AVTKU,43,60.00,2548.55,No
7486-KSRVI,43,100.00,4211.55,Yes
5730-RIITO,43,33.45,1500.25,No
9699-UBQFS,43,94.50,4156.80,No
8327-LZKAS,43,107.55,4533.90,Yes
9839-ETQOE,43,40.45,1912.85,No
9027-TMATR,43,78.80,3460.30,No
6171-ZTVYB,43,66.25,2907.35,No
2208-NKVVH,43,24.25,1077.95,No
1217-VASWC,43,100.55,4304.00,No
9386-LDCZR,43,90.65,3882.30,No
2027-OAQQC,43,49.05,2076.20,Yes
0057-QBUQH,43,25.10,1070.15,No
0475-RIJEP,43,77.85,3365.85,Yes
2856-NNASM,43,89.55,3856.75,Yes
3653-NCRDJ,43,19.20,776.25,No
7233-IOQNP,43,34.00,1505.35,No
4955-VCWBI,43,20.00,817.95,No
9600-NAXZN,43,101.40,4528.00,Yes
1395-OFUWC,43,29.30,1224.05,No
9388-ZEYVT,43,44.15,1931.30,No
2144-ESWKO,43,35.20,1463.70,No
1047-RNXZV,43,19.55,876.15,No
5681-LLOEI,43,91.25,4013.80,No
7142-HVGBG,43,103.00,4414.30,Yes
0804-YGEQV,43,24.45,993.15,No
9919-YLNNG,42,103.80,4327.50,No
0959-WHOKV,42,99.00,4298.45,No
9833-TGFHX,42,97.10,4016.75,No
1708-PBBOA,42,54.75,2348.45,No
3951-NJCVI,42,95.05,3944.50,No
1307-TVUFB,42,79.35,3344.10,No
8098-TDCBU,42,25.25,1108.20,No
8717-VCTXJ,42,19.55,839.40,No
5542-NKVRU,42,20.75,844.45,No
3941-XTSKM,42,45.10,2049.05,No
6362-QHAFM,42,108.30,4586.15,No
4522-XRWWI,42,80.45,3375.90,No
8387-MOJJT,42,77.95,3384.00,Yes
9490-DFPMD,42,84.65,3541.35,Yes
6223-DHJGV,42,20.65,958.10,No
7789-HKSBS,42,105.20,4599.15,No
8401-EMUWF,42,69.40,3058.30,No
1839-UMACK,42,25.05,949.85,No
4445-KWOKW,42,60.15,2421.60,No
5656-MJEFC,42,48.15,2032.30,No
5197-PYEPU,42,94.45,3923.80,No
1623-NLDOT,42,33.55,1445.30,Yes
1552-TKMXS,42,20.35,869.90,No
8216-AZUUZ,42,100.40,4303.65,No
4878-BUNFV,42,20.70,828.85,No
0815-MFZGM,42,99.00,4135.00,No
4518-FZBSX,42,20.25,854.90,No
8922-NPKBJ,42,19.35,867.30,No
8148-NLEGT,42,22.95,1014.25,No
9194-GFVOI,42,84.35,3571.60,No
8434-PNQZX,42,78.45,3373.40,No
7599-FKVXZ,42,106.15,4512.70,Yes
1723-HKXJQ,42,101.75,4273.45,Yes
1097-FSPVW,42,54.55,2455.05,No
4615-PIVVU,42,66.50,2762.75,No
2800-QQUSO,42,100.30,4222.95,No
7995-ZHHNZ,42,56.10,2386.85,No
2541-YGPKE,42,63.70,2763.35,No
6752-APNJL,42,54.50,2301.15,No
1686-STUHN,42,19.80,849.90,No
5269-NRGDP,42,73.15,3088.25,No
9351-LZYGF,42,66.40,2727.80,No
4825-FUREZ,42,20.25,835.50,No
8644-XYTSV,42,40.15,1626.05,No
3714-JTVOV,42,74.15,3229.40,Yes
4530-NDRKU,42,19.05,761.85,No
6743-HHQPF,42,25.10,1097.15,No
5236-XMZJY,42,59.65,2536.55,No
4879-GZLFH,42,92.15,3875.40,No
7621-VPNET,42,85.90,3729.75,No
8215-NGSPE,42,20.00,833.55,No
4471-KXAUH,42,84.30,3588.40,Yes
3570-YUEKJ,42,49.55,2077.95,No
6261-RCVNS,42,73.90,3160.55,Yes
8019-ENHXU,42,99.45,4138.05,Yes
9661-ACXBS,42,105.20,4400.75,Yes
3982-XWFZQ,42,50.25,2203.65,Yes
8495-PRWFH,42,55.65,2421.75,No
7547-EKNFS,42,95.25,3959.35,Yes
2347-WKKAE,42,94.40,4014.60,No
8708-XPXHZ,42,94.20,4186.30,Yes
6661-HBGWL,42,104.75,4323.45,Yes
9003-CPATH,42,79.90,3313.40,No
8738-JOKAR,42,67.70,2882.25,No
4690-PKDQG,42,95.55,3930.60,No
8402-OOOHJ,41,20.65,835.15,No
7576-ASEJU,41,74.70,3187.65,No
0303-UNCIP,41,65.00,2531.80,No
5924-SNGKP,41,20.25,865.00,No
5229-DTFYB,41,98.80,3959.15,No
5651-CRHKQ,41,86.20,3339.05,No
6048-NJXHX,41,19.75,899.45,No
8728-SKJLR,41,74.25,3089.10,No
4361-BKAXE,41,114.50,4527.45,Yes
1338-CECEE,41,68.50,2839.95,No
8807-ARQET,41,40.35,1677.85,No
0471-LVHGK,41,73.00,3001.20,Yes
5514-YQENT,41,111.15,4507.15,No
9851-QXEEQ,41,104.70,4346.40,Yes
1921-KYSAY,41,68.60,2877.05,No
9158-VCTQB,41,113.60,4594.95,Yes
8952-WCVCD,41,104.45,4162.05,No
7279-BUYWN,41,113.20,4689.50,Yes
9938-PRCVK,41,19.70,804.25,No
1022-RKXDR,41,24.85,962.25,No
9720-JJJOR,41,60.30,2511.30,No
1163-ONYEY,41,74.55,3023.55,No
9917-KWRBE,41,78.35,3211.20,No
6061-GWWAV,41,70.20,2894.55,No
9825-YCXWZ,41,101.10,4016.20,No
6128-AQBMT,41,53.95,2215.40,No
0484-JPBRU,41,25.25,996.45,No
0936-NQLJU,41,20.65,875.55,No
9170-GYZJC,41,79.90,3326.20,Yes
3097-FQTVJ,41,20.00,810.30,No
5465-BUBFA,41,19.30,772.40,No
2845-AFFTX,41,99.80,4259.30,Yes
4567-AKPIA,41,109.10,4454.25,No
4032-RMHCI,41,35.40,1412.40,No
3481-JHUZH,41,80.25,3439.00,No
9626-VFRGG,41,88.50,3645.05,No
0337-CNPZE,41,106.30,4443.45,Yes
8879-ZKJOF,41,79.85,3320.75,No
2746-DIJLO,41,56.30,2364.00,No
5693-PIPCS,41,99.65,4220.35,No
5312-UXESG,41,98.05,3990.60,No
9822-WMWVG,41,106.50,4282.40,No
1866-RZZQS,41,98.40,4187.75,Yes
2403-BCASL,41,111.95,4534.90,Yes
2479-BRAMR,41,83.75,3273.55,Yes
7216-KAOID,41,19.50,798.20,No
8510-BBWMU,41,19.75,806.95,No
8190-ZTQFB,41,51.35,2075.10,No
2359-KLTEK,41,94.90,3848.00,No
2073-QBVBI,41,35.45,1391.65,No
5231-FIQPA,41,19.85,810.45,No
5439-WIKXB,41,94.55,3851.45,No
2080-CAZNM,41,104.40,4133.95,No
7025-IWFHT,41,89.55,3729.75,No
0580-PIQHM,41,101.60,3930.55,No
5546-BYZSM,41,20.45,775.60,No
9585-KKMFD,41,20.00,879.80,No
0440-MOGPM,41,80.55,3263.90,No
2887-JPYLU,41,45.20,1841.90,No
2516-XSJKX,41,78.45,3126.45,No
3413-CSSTH,41,55.70,2237.55,No
3058-HJCUY,41,102.60,4213.35,Yes
3926-YZVVX,41,50.05,2029.05,No
6000-UKLWI,41,20.15,802.35,No
2669-QVCRG,41,81.30,3190.65,No
5274-XHAKY,41,94.30,3893.60,No
8591-NXRCV,41,74.65,3090.65,No
1041-RXHRA,41,70.25,2868.05,Yes
4174-LPGTI,41,66.50,2728.60,Yes
9053-EJUNL,41,89.20,3645.75,No
8017-UVSZU,40,56.60,2379.10,No
2985-JUUBZ,40,74.55,3015.75,No
5249-QYHEX,40,24.80,1024.70,No
9412-GHEEC,40,104.80,4131.95,Yes
4851-BQDNX,40,85.05,3355.65,No
9411-TPQQV,40,54.55,2236.20,No
7251-LJBQN,40,103.75,4188.40,No
4289-DTDKW,40,101.30,4113.10,Yes
1106-HRLKZ,40,19.60,808.95,No
7013-PSXHK,40,80.75,3208.65,No
5981-ITEMU,40,97.10,3706.95,Yes
3391-JSQEW,40,50.15,2058.50,No
5777-KJIRB,40,50.25,2023.55,No
4735-BJKOU,40,20.15,804.85,No
1222-KJNZD,40,20.40,745.30,No
2361-FJWNO,40,36.00,1382.90,No
2190-BCXEC,40,78.85,3126.85,No
7707-PYBBH,40,61.90,2647.10,No
8035-BUYVG,40,42.35,1716.45,Yes
0362-RAOQO,40,19.65,830.25,No
7205-BAIAD,40,20.60,827.30,No
0093-EXYQL,40,91.55,3673.60,No
9898-KZQDZ,40,94.55,3640.45,Yes
0635-WKOLD,40,70.75,2921.75,No
2606-PKWJB,40,40.25,1564.05,No
3352-ALMCK,40,102.65,4108.15,No
4526-EXKKN,40,24.60,973.95,No
8564-LDKFL,40,106.00,4178.65,No
6772-WFQRD,40,20.40,854.90,No
0585-EGDDA,40,80.00,3168.75,No
7586-ZATGZ,40,84.90,3369.05,No
0384-LPITE,40,62.05,2511.55,No
5996-NRVXR,40,98.15,4116.80,No
4795-WRNVT,40,65.10,2586.00,No
6080-TCMYC,40,81.20,3292.30,No
2292-XQWSV,40,60.30,2448.50,No
2150-WLKUW,40,63.90,2635.00,No
2129-ALKBS,40,26.20,1077.50,No
2873-ZLIWT,40,84.85,3303.05,Yes
4826-TZEVA,40,74.80,2971.70,No
9362-MWODR,40,64.10,2460.35,No
2931-SVLTV,40,110.10,4469.10,No
6873-UDNLD,40,67.45,2731.00,No
9068-FHQHD,40,20.15,777.35,No
1862-SKORY,40,39.30,1637.40,Yes
7136-IHZJA,40,71.35,2847.20,No
2995-UPRYS,40,99.20,4062.20,Yes
3858-XHYJO,40,105.75,4228.55,No
6682-QJDGB,40,55.25,2139.20,Yes
2460-FPSYH,40,55.80,2109.35,Yes
9115-YQHGA,40,51.10,2092.90,No
2896-TBNBE,40,80.80,3132.75,No
1371-WEPDS,40,55.80,2283.30,No
0980-PVMRC,40,50.85,2036.55,No
9812-GHVRI,40,83.85,3532.25,No
0691-NIKRI,40,105.95,4335.20,No
3472-QPRCH,40,25.25,1006.90,No
2474-BRUCM,40,101.85,4086.30,Yes
4657-FWVFY,40,96.35,3915.40,No
6906-MPARY,40,89.60,3488.15,No
7957-RYHQD,40,79.20,3233.85,Yes
4933-BSAIP,40,19.10,780.10,No
0093-XWZFY,40,104.50,4036.85,Yes
1685-BQULA,40,93.40,3756.40,No
6986-IJDHX,39,86.30,3266.00,Yes
8859-AXJZP,39,23.80,903.80,No
2483-XSSMZ,39,47.85,1886.40,No
1452-XRSJV,39,51.05,2066.00,No
1271-UODNO,39,53.85,2200.70,No
8111-SLLHI,39,105.65,4284.80,Yes
4835-YSJMR,39,49.80,1971.15,No
9831-BPFRI,39,89.55,3474.45,Yes
1839-FBNFR,39,19.85,854.80,No
8898-KASCD,39,35.55,1309.15,No
7776-QGYJC,39,81.50,3107.30,No
7338-ERIVA,39,45.05,1790.60,No
1696-MZVAU,39,25.25,947.75,No
5986-WWXDV,39,19.35,779.20,No
7641-TQFHN,39,100.55,3895.35,No
3269-ATYWD,39,95.65,3759.05,Yes
5202-IVJNU,39,30.10,1131.30,Yes
4328-VUFWD,39,59.30,2209.15,No
5804-JMYIO,39,19.75,757.95,No
4884-LEVMQ,39,20.45,790.00,No
1898-JSNDC,39,58.60,2224.50,No
9281-OFDMF,39,90.70,3413.25,No
9762-YAQAA,39,81.40,3213.75,No
3208-YPIOE,39,75.25,3017.65,Yes
8219-VYBVI,39,25.00,1004.35,No
9738-QLWTP,39,81.90,3219.75,No
1755-FZQEC,39,19.90,791.15,No
0420-HLGXF,39,99.75,4036.00,No
8874-EJNSR,39,25.20,987.95,No
9039-RBEEE,39,48.95,1880.85,Yes
5006-MXVRN,39,20.70,762.45,No
7666-WKRON,39,80.45,3201.55,Yes
